492	luu-lang-tien-nhan	Lưu Lạc Tiên Nhân
493	da-man-vuong-toa	Vương Toạ Dã Man
494	trung-sinh-chi-hoan-my-ty-phu	Trùng Sinh: Anh Rể Hoàn Mỹ
495	vo-danh-gia-chi-thu	Sách Người Vô Danh
496	toan-nang-tien-hoa	Tiến Hoá Toàn Năng
497	kho-lau-ma-dao-su	Ma Đạo Sư Bộ Xương
498	tu-phu-tien-duyen	Tiên Duyên Tử Phủ
499	tieu-tien-huu-doc	Tiểu Tiên Có Độc
500	hoang-dinh-lap-dao	Đình Vàng Lập Nói
501	tien-linh	Tiên Chuông
502	thai-hu-ao-canh	Ảo Cảnh Thái Hư
503	phong-qua-minh-lam	Gió Qua Sáng Lam
504	cung-nhan-tu-tien-truyen	Người Nghèo Tu Tiên Truyền
505	hoa-trung-kim-lien	Kim Liên Trong Lửa
508	dap-ca-hanh	Đạp Ca Được
510	tuy-ba-toai-luu-chi-nhat-	Theo Sóng Đung Đưa: Nhất Đại Quân Sư
511	nga-thi-thiet-tuong	Ta Là Thợ Rèn
512	khuyet-nguyet-ngo-dong	Khuyết Nguyệt Ngô Đồng
514	thuy-chu-tram-phu	Ai Chủ Chìm Nổi
515	quan-cu-nhat-pham	Quan Cư Nhất Phẩm
516	thien-phu-tram	Nghìn Người Chém
517	1839	1839
518	huong-cang-tong-1949-khai-thuy	Hồng Kông Theo 1949 Bắt Đầu
519	mac-van-thien	Chớ Hỏi Trời
520	tan-tong	Tân Tống
522	hang-chau-benh-nhan	Người Bệnh Hàng Châu
523	ha-co	Sâu Độc Tôm
524	bac-dau-de-bat-tinh	Sao Đệ Tám Bắc Đẩu
525	phieu-mac-chi-lu	Hành Trình Mờ Mịt
526	nhuoc-tinh-han	Như Tinh Hán
527	nhuoc-tinh-han-thien-khong	Như Bầu Trời Tinh Hán
528	suu-than-ky	Sưu Thần Ký
529	tien-so	Tiên Sở
530	man-hoang-ky	Man Hoang Ký
531	tong-linh-khai-thuy	Bắt Đầu Từ Không
532	vo-toai-hu-khong	Võ Toái Hư Không
533	quan-tien	Tiên Quan
534	dao-dien-van-tue	Đạo Diễn Vạn Tuế
535	thu-nu-cong-luoc	Thứ Nữ Công Lược
536	tan-duong-di-ngoc	Đường Di Ngọc Mới
537	tien-tu-vat-ngu	Câu Chuyện Tư Tiên
539	do-thi-yeu-ky-dam	Đô Thị Chuyện Lạ Yêu
540	quan-thanh-ti	Oản Thanh Ti
541	tieu-lau-truyen-thuyet	Truyền Thuyết Tiểu Lâu
542	binh-pham-dich-thanh-xuyen-nhat-tu	Tầm Thường Rõ Xuyên Ngày
543	kim-binh-lien	Kim Bình Liên
544	hau-mon-kieu	Hầu Môn Kiều
545	long-long-long	Rồng Rồng Rồng
546	ty-ty-huu-doc	Tỷ Tỷ Có Độc
548	21-the-ky-tinh-te-tau-tu	Liên Sao Thế Kỷ 21 Buôn Lậu
549	sieu-cap-giao-su	Giáo Viên Siêu Cấp
550	di-gioi-chi-cuc-pham-nai-ba	Thế Giới Khác: Vú Em Cực Phẩm
551	hoan-kho-tai-tu	Tài Tử Hoàn Khố
553	yeu-ma-chi-dai-ly-nhan	Người Đại Lý Yêu Ma
554	cao-thu-tich-mich	Cao Thủ Tịch Mịch
555	minh-mat-bien-quan-nhat-tieu-binh	Biên Quân Minh Mạt Một Tiểu Binh
556	minh-hon	Hồn Sáng
557	o-sa	Lụa Đen
558	han-phong-1276	Gió Hán 1276
559	dai-hoc-si	Đại Học Sĩ
560	hoi-dao-dai-minh-duong-tai-tu	Trở Lại Đại Minh Đương Tài Tử
561	duong-ky	Đường Kỵ
562	chu-mon-phong-luu	Cửa Son Phong Lưu
564	de-quoc-du-huy	Đế Quốc Dư Huy
565	ngu-dai-mat-nien-phong-van-luc	Năm Đời Những Năm Cuối Phong Vân Ghi
567	so	Sở
568	khong-van	Khống Vận
569	menh-van-ky-su-ban	Cuốn Sổ Vận Mệnh
570	truong-sinh-bat-tu	Trường Sinh Bất Tử
571	thien-tong	Nghìn Tống
572	thinh-duong-yen-van	Mây Khói Thịnh Đường
573	kinh-tien	Kinh Tiên
574	luu-ly-my-nhan-sat	Mỹ Nhân Lưu Ly Sát
575	thuy-chu-thanh-vuong-trieu	Đun Sôi Vương Triều Thanh
576	dai-han-de-quoc-phong-van-luc	Đế Quốc Đại Hán Phong Vân Ghi
577	tam-thien-my-kieu-nuong	Ba Nghìn Mỹ Kiều Nương
579	mong-hoi-cuu-that	Mộng Hồi Chín Bảy
581	tinh-quan	Nhóm Sao
582	khong-chi-chien	Cuộc Chiến Trống
583	thien-bien	Thiên Biến
585	quan-dao-chi-sac-gioi	Quan Đạo: Sắc Giới
586	xuan-quang-ly	Trong Xuân Quang
587	nhan-hinh-phuc-vu-doan	Server Nhân Hình
589	bo-y-quan-dao	Quan Đạo Áo Vải
590	di-van-luc	Dị Văn Ghi
591	trung-sinh-chi-binh-hanh-tuyen	Trùng Sinh: Đường Song Song
592	hao-lai-o-dich-bi-mat-	Bí Mật Hoa Viên Của Hollywood
593	tinh-du-huyet	Tình Và Máu
594	quan-than	Thần Quan
595	thien-ha-chinh-dao	Chính Thiên Hạ Nói
596	vo-tan-mong-canh	Mộng Cảnh Vô Tận
597	bang-chi-vo-han	Băng Chi Vô Hạn
598	vi-lai-do-thu-quan	Thư Viện Tương Lai
599	tinh-hai-chien-ky	Cờ Chiến Biển Sao
601	huu-duong-quang-dich-the-gioi	Có Thế Giới Ánh Nắng
602	ngan-sac-liep-thu	Thợ Săn Màu Bạc
603	ngu-mai-van-chuong	Năm Miếng Chương Văn
604	ta-than-truyen-thuyet	Truyền Thuyết Tà Thần
605	than-hi-truong-ca	Nắng Mai Bài Hát Dài
606	sieu-cap-uu-hoa	Ưu Hoá Siêu Cấp
607	tien-pham-dao	Tiên Phàm Nói
610	quang-tu-trung-hoa	Quang Tự Trung Hoa
611	tan-trung-hoa-tai-khoi	Trung Hoa Mới Tái Khởi
612	su-si-truyen-thuyet	Truyền Thuyết Sư Sĩ
613	phan-cot	Phản Cốt
614	nghich-luu-nhi-ha	Ngược Dòng Mà Xuống
616	thuan-nghich-dong-luu	Thuận Nghịch Cùng Lưu
617	trung-sinh-chi-hoc-sinh-thoi-dai	Trùng Sinh: Thời Đại Học Sinh
618	kieu-ngao-bat-tu	Kiêu Ngạo Bất Tử
619	cam-y-duong-quoc	Cẩm Y Đương Quốc
620	gia-nam-chi-tam	Trái Tim Canaan
621	trung-sinh-vu-khang-hi-mat-nien	Sống Lại Tại Năm Cuối Khang Hy
622	sieu-nang-tu-chan-gia-chi-	Mộng Ảo Tu Chân Giả Siêu Năng Tiên Lữ
623	du-hoac-hoc-vien-chi-tuyet-	Hấp Dẫn Tuyệt Sắc Học Viện Câu Chuyện
624	phe-tho	Phế Thổ
625	xuan-thu-tieu-lanh-chua	Xuân Thu Lãnh Chúa Nhỏ
626	di-gioi-toan-chuc-nghiep-dai-su	Đại Sư Nghiệp Toàn Chức Thế Giới Khác
627	long-vuong-dich-nu-te	Con Rể Của Long Vương
628	than-chuc	Thần Chức
629	vi-dien-lu-hanh-chi-nam	Vị Diện Lữ Hành Chỉ Nam
630	dong-phuong-van-mong-dam	Đông Phương Vân Mộng Đàm
631	cao-thai-uy-tan-truyen	Thái Úy Cao Mới Truyền
632	tieu-binh-truyen-ky	Truyền Kỳ Tiểu Binh
633	mat-that-thoat-dao	Phòng Chứa Bí Mật Bỏ Chạy
634	bo-giap	Bước Giáp
635	mat-nhat-chi-sinh-tu-nhat-tuyen	Sinh Tử Một Đường Tận Thế
636	tam-quoc-dung-binh-doan	Đoàn Lính Đánh Thuê Tam Quốc
638	son-na-bien-dich-lanh-chua	Lãnh Chúa Bên Kia Núi
640	thinh-the-dai-tong	Thịnh Thế Đại Tống
641	tam-quoc-dong-trac-dai-truyen	Tam Quốc Đổng Trác Truyền Lớn
642	tam-quoc-du-hiep-truyen	Tam Quốc Du Hiệp Truyện
643	di-thoi-khong-trung-hoa-tai-khoi	Thời Không Gian Khác - Trung Hoa Tái Khởi
645	vinh-phi-dich-mong-ao-nhan-sinh	Đời Người Ảo Mộng Của Vinh Phi
646	chien-thien	Chiến Trời
647	tran-duyen	Trần Duyên
648	phan-thien	Thiêu Trời
649	duy-nga-doc-ton	Duy Ngã Độc Tôn
650	nga-dich-my-nu-tong-tai-	Tổng Tài Mỹ Nữ Lão Bà Của Ta
651	sieu-cap-binh-vuong	Binh Vương Siêu Cấp
652	sung-vat-ma-thuat-su	Ma Thuật Sư Thú Cưng
654	vo-thuong-than-binh	Thần Binh Vô Thượng
655	trung-sinh-chi-huong-lo-man-truong	Trùng Sinh: Đường Quê Dằng Dặc
656	ca-ky-ca-tau-tru	Mấy Ca, Đi Tới
657	thich-khach-ma-truyen	Thích Khách Ma Truyền
658	duy-nga-dien-phong	Duy Ta Đỉnh Phong
659	kien-khang-lai-phuc	Khoẻ Mạnh Tới Phúc
660	su-thuong-de-nhat-chuong-mon	Chưởng Môn Đệ Nhất Trong Lịch Sử
662	thau-thien	Trộm Trời
663	hieu-hoa-dich-thiep-than-cao-thu	Hiệu Hoa Đích Thiếp Thân Cao Thủ
665	chu-thien-thap-dao	Chư Thiên Mười Đạo
666	lang-than	Thần Sói
667	hon-da-thi-nhat-chung-sinh-hoat	Hỗn Cũng Là Một Loại Sinh Hoạt
668	cam-y-vi-vuong	Cẩm Y Vì Vương
669	ta-van-dong	Tạ Đông Văn
670	ta-van-dong-2	Tạ Đông Văn 2
671	cuu-am-cuu-duong	Cửu Âm Cửu Dương
672	tru-ma-thai-hanh-trac	Trú Ngựa Quá Hành Bên
673	linh-dao	Lãnh Đạo
674	tieu-dia-chu	Địa Chủ Nhỏ
675	vong-du-chi-nga-thi-hoang-de	Game Online: Ta Là Hoàng Đế
676	ta-anh-ban-ky	Ảnh Tà Bản Kỷ
677	hao-lai-o-chi-vuong	Vua Hollywood
678	so-duong-phong-nhi-truyen	Phòng Sơ Đường Hai Truyền
679	ham-ngu-phien-than-ky	Cá Muối Xoay Người Ký
680	cai-ta-nhan-sinh	Sửa Đời Người
681	tuc-dan-giao-phu	Cha Đỡ Đầu Giới Túc Cầu
682	di-gioi-chi-tuyet-sac-phong-mang	Thế Giới Khác: Mũi Nhọn Tuyệt Sắc
684	tai-sac	Màu Tài
685	thien-sinh-than-y	Thần Y Trời Sinh
686	chuong-trung-tinh-te	Liên Sao Trong Bàn Tay
687	tan-minh-su	Lịch Sử Thời Minh Mới
688	huyet-sa	Cát Máu
689	quoc-sach	Quốc Sách
690	hai-hon	Hồn Biển
692	le-nhan	Lệ Nhận
693	cu-lang	Sóng Lớn
694	kim-thuoc-chuong-khong-gia	Chưởng Khống Giả Kim Loại
695	hon-loan-chien-than	Chiến Thần Hỗn Loạn
696	vo-han-tra-ky	Bàn Trà Vô Hạn
697	than-dien	Thần Điển
698	loan-the-dong-lo	Loạn Thế Lô Đồng
699	giang-son-my-sac	Sắc Đẹp Giang Sơn
700	de-quoc-cuong-lan	Sóng To Đế Quốc
701	mat-the-sieu-cap-thuong-nhan	Mạt Thế Thương Nhân Siêu Cấp
702	tieu-thi-dan-dich-phan-dau	Sự Phấn Đấu Của Dân Đen
703	tao-xung	Tào Hướng
704	ac-han	Ác Hán
705	phap-su-lo	Đường Pháp Sư
706	tong-y	Tống Y
708	ban-hoa	Hoa Khôi Lớp
710	giang-son-nhu-thu-da-hieu	Giang Sơn Nhiều Như Thế Cú
712	tien-hoa-bao-dao	Tiến Hoá Đường Băng
713	han-dinh	Hán Đỉnh
715	phap-su-truyen-ky	Truyền Kỳ Pháp Sư
717	bach-kim-nong-dan-ma-phien-ca	Nông Dân Bạch Kim Ma Phiền Ca
718	vo-han-chi-chu-giac-thien-dich	Vô Hạn Chi Thiên Địch Vai Chính
719	phap-su-truyen-ky-ii	Truyền Kỳ Pháp Sư II
721	cach-duc-cu-quyen-dich-ngai-	Cách Đức Du Ký Azeroth Của Quyền Khổng Lồ
722	kim-dung-the-gioi-ly-dich-	Đạo Sĩ Trong Thế Giới Kim Dung
723	tay-du-vang-sinh-luc	Tây Du Vãng Sinh Ghi
724	trung-sinh-1994-chi-tuc-dan-	Trùng Sinh Giới Túc Cầu 1994 Phong Vân
725	trung-sinh-1994-chi-tuc-dan-	Trùng Sinh Giới Túc Cầu 1994 Phong Vân Ⅱ
726	trung-sinh-chi-quan-dao	Trùng Sinh: Quan Đạo
727	phu-y-thien-ha	Phù Thiên Hạ Y
728	khoa-hoc-mat-nhat	Tận Thế Khoa Học
729	thuc-son-phong-than	Thục Sơn Phong Thần
730	dia-thuong-toi-cuong-sinh-vat	Sinh Vật Mạnh Nhất Trên Mặt Đất
731	thuong-de-chi-tien	Ngọn Roi Của Thượng Đế
732	the-thien-hanh-dao	Thay Trời Hành Đạo
733	trach-thien-ky	Trời Trạch Ký
734	linh-hap-quai-bi-vong-luc	Sổ Ghi Chép Linh Hấp Quái
735	vo-han-chi-thieu-hoan-but-ky	Vô Hạn Chi Triệu Hoán Bút Ký
736	chan-ly-chi-mon	Cánh Cửa Chân Lý
737	tao-tac	Tào Tặc
738	thoi-xan-gia-cung-lac-mau	Người Sáng Chói Cung Lặc Mẫu
739	nguyen-than-chan-tien	Chân Tiên Nguyên Thần
740	duong-trieu-tieu-dia-chu	Triều Đường Địa Chủ Nhỏ
741	mat-nhat-thu-ho	Tận Thế Thủ Hộ
742	trung-sinh-chi-thuan-ngu-thuong-khung	Trùng Sinh: Lá Chắn Ngự Thương Khung
743	trung-sinh-chi-thap-phuc-tan	Trùng Sinh: Thập Phúc Tấn
744	tuong-huyet	Đem Máu
746	cao-nha-noi-tan-truyen	Cao Nha Nội Mới Truyền
747	khang-nhat-chi-huyet-nhuc-truong-thanh	Máu Kháng Nhật Thịt Trường Thành
748	vo-han-vo-hiep-mong	Mộng Võ Hiệp Vô Hạn
749	chi-cao-vuong-tu	Vương Tử Chí Cao
750	than-chau-dao	Thần Châu Nói
751	vo-han-chi-quan-hoa-cuong-nhan	Vô Hạn: Quân Hoả Cuồng Nhân
753	do-long-gia	Người Giết Rồng
754	kiem-ngao-trung-sinh	Kiếm Trùng Sinh Ngạo
757	the-uoc-thang-loi	Thệ Ước Thắng Lợi
758	di-vuc-tung-hoanh-ky	Dị Vực Tung Hoành Ký
759	dai-mao-hiem	Đại Mạo Hiểm
760	tan-cong-phu-chi-vuong	Vua Công Phu Mới
761	ta-thu-tien-duyen	Tiên Duyên Tay Trái
763	phe-sai-thi-giai-tien	Phế Tài Thi Giải Tiên
764	vo-han-hai-ho	Hổ Biển Vô Hạn
767	ma-luyen	Ma Luyện
769	truong-kiem-cao-ca	Trường Kiếm Cao Ca
770	duy-nga-doc-phap	Duy Ta Độc Pháp
771	chung-yen-dich-ky-si	Kỵ Sĩ Chung Yên
774	menh-van-dich-quyet-trach	Lựa Chọn Của Vận Mệnh
775	hoa-loan-trung-the-ky	Làm Loạn Thời Trung Cổ
776	than-ma-phu-van-ky	Mây Bay Thần Mã Ký
777	dao-hoa	Đào Hoa
778	nhat-tien-nan-cau	Một Tiên Khó Cầu
779	tam-quoc-chi-trach-hanh-thien-ha	Tam Quốc: Trạch Hành Thiên Hạ
780	toan-chuc-cao-thu	Cao Thủ Toàn Chức
781	vong-du-chi-hoang-can-chien-	Game Online: Cờ Chiến Khăn Vàng Vĩnh Viễn Không Rụng
782	duong-ca-nu-vuong-to-lao-ba	Dưỡng Cái Nữ Vương Làm Lão Bà
783	kim-ngoc-dong	Con Ngươi Kim Ngọc
784	tuong-phu-giao-tu	Tướng Phủ Dạy Con
787	tien-huyet-su-do	Sứ Đồ Máu Tươi
788	xuyen-viet	Xuyên Qua
789	cap-loi-ba-dac-du-thuc-	Harry Potter Cùng Con Trai Tử Thần Thực Tử
790	tam-yeu	Tìm Yêu
791	dao-ma-truyen	Nói Ma Truyền
792	bat-luong-long-vuong	Long Vương Không Tốt
795	dia-tien-dien-nghia	Diễn Nghĩa Địa Tiên
799	to-quy-cong-ty	Thuê Công Ty Quỷ
800	quy-quai-do-thi	Quỷ Quái Đô Thị
801	phap-su-thu-trat	Bản Chép Tay Pháp Sư
802	long-hon-vo-si	Võ Sĩ Long Hồn
803	minh-trieu-ngu-hao-gia-dinh	Triều Minh Năm Gia Đình Tốt
804	minh-trieu-ngu-hao-gia-dinh-2	Triều Minh Năm Gia Đình Tốt 2
805	vong-du-chi-nhat-thuong-bao-dau	Game Online: Một Súng Bạo Đầu
806	tien-nhan-tuc-the-sinh-hoat-luc	Tiên Nhân Thế Tục Sinh Hoạt Ghi
807	dai-noi-cao-thu	Cao Thủ Đại Nội
811	ngu-phat	Ngự Phật
813	nu-de-sinh-nhai	Kiếp Sống Nữ Đế
814	phuong-xuyen-tan-han	Phượng Xuyên Hán Tàn
817	psyche	Psyche
818	trung-sinh-chi-ac-ma-liep-nhan	Trùng Sinh: Thợ Săn Quỷ
819	sieu-cap-vo-dich-bien-than-	Siêu Cấp Vô Địch Biến Thân Mỹ Thiếu Nữ
820	vo-than-dinh	Đỉnh Võ Thần
821	tan-tien-the-gioi	Thế Giới Tán Tiên
822	trung-sinh-chi-kich-tinh-nhien-	Trùng Sinh: Năm Tháng Kích Tình Thiêu Đốt
823	tinh-chuan-da-kich	Đả Kích Tinh Chuẩn
824	tinh-chi-hai-duong	Hải Dương Sao
825	dung-binh-thien-ha	Dung Binh Thiên Hạ
826	vo-gia-chi-dao	Đạo Võ Giả
827	di-gioi-sinh-hoat-tro-ly-than	Thế Giới Khác Sinh Hoạt Trợ Lý Thần
828	thuat-si-dich-tinh-khong	Trời Sao Của Thuật Sĩ
829	ac-no	Nô Ác
830	di-the-vi-tang	Dị Giới Vì Tăng
831	chung-than-chi-dinh	Đình Chúng Thần
832	de-cuu-ky-si	Kỵ Sĩ Thứ Chín
833	hoang-de-ky-si-du-cong-tuoc	Hoàng Đế Kỵ Sĩ Cùng Công Tước
834	dai-dao-tu-nguyen	Đại Đạo Tu Nguyên
836	tieu-ngao-chi-hoa-son	Hoa Sơn Tiếu Ngạo
837	sinh-hoa-chi-mat-the-truyen-thuyet	Sinh Hoá: Truyền Thuyết Mạt Thế
838	an-thinh-dich-bach-bao-tuong	An Hộp Bách Dụng Thịnh
840	my-nu-giang-son-nhat-oa-chu	Giang Sơn Mỹ Nữ Áp Đặt
841	van-ly-song-tu	Văn Lý Song Tu
843	dung-gia-gia-vien	Gia Viên Dũng Giả
846	thanh-thap-tu	Chữ Thập Thánh
847	nghi-tac	Kiến Tặc
848	dai-minh-1937	Đại Minh 1937
849	giang-son-nhu-thu-da-kieu	Giang Sơn Nhiều Kiêu Như Thế
850	tuy-than-trang-tru-nhat-khau-tuyen	Tuỳ Thân Mang Theo Một Con Suối
851	me-phap-su	Mê Pháp Sư
853	huyen-chi-thinh-duong	Thịnh Đường Huyễn
854	thong-thien-chi-lo	Con Đường Thông Thiên
855	trung-sinh-quan-thuong-lo	Trùng Sinh Đường Nghiệp Quan
856	ma-huyen-vu-khuc	Vũ Khúc Huyền Diệu
857	xuyen-viet-chi-thai-at-tien-an	Xuyên Qua: Thái Ất Tiên Ẩn
858	khoang-the-ky-tai	Có Một Không Hai Tài Kỳ
859	hon-tai-ngu-dai-duong-hoang-de	Hỗn Ở Năm Đời Làm Hoàng Đế
861	nhan-duc	Người Muốn
862	hoa-son-tien-mon	Hoa Sơn Tiên Môn
864	van-de-muoi-muoi-luyen-thuong-nga	Em Gái Hư Yêu Ta
865	nga-du-tu-gia-la-li-	Ta Cùng Nhà Mình Tương Lai Loli Sinh Hoạt
866	nga-than-the-ly-huu-chich-quy	Trong Thân Thể Ta Có Con Quỷ
867	ngon-chu-su	Nói Sư Chú
868	thien-thu-ky-duyen	Kỳ Duyên Thiên Thư
869	than-quyen	Thần Quyến
870	hi-linh-de-quoc	Đế Quốc Hi Linh
871	di-gioi-bien-than-cuong-tuong-khuc	Thế Giới Khác Biến Thân Cuồng Tưởng Khúc
873	da-minh-chau	Dạ Minh Châu
875	vong-du-chi-tu-la-truyen-	Game Online: Truyền Thuyết Tu La 2: Thần Trời
876	vong-du-chi-tu-la-truyen-thuyet	Game Online: Truyền Thuyết Tu La
877	vong-du-chi-ta-long-nghich-thien	Game Online: Tà Long Nghịch Thiên
878	ma-thu-chi-vo-tan-dich-	Chiến Đấu Vô Tận Ma Thú
879	mieu-sat	Giây Giết
880	hop-to-ky-duyen	Thuê Chung Kỳ Duyên
881	cuu-am-cuu-duong-chi-am-	Âm Dương Cửu Âm Cửu Dương Thần Công
882	khai-quoc-cong-tac	Công Khai Quốc Tặc
883	nhan-do	Đường Người
884	nghich-long-dao	Nghịch Rồng Nói
885	sat-than	Sát Thần
886	hoan-kho-phong-tu	Kẻ Điên Hoàn Khố
887	dai-ma-dau	Đại Ma Đầu
888	phu-dao	Gió Lốc
892	nhu-qua-trach	Nếu Như Trạch
894	mat-nhat-chien-tuyen	Chiến Tuyến Tận Thế
895	cach-lam-dong-thoai	Truyện Cổ Grimm
897	hoan-kho-tu-de	Hoàn Khố Tử Đệ
898	trung-sinh-chi-tung-y-nhan-sinh	Trùng Sinh: Đời Người Túng Ý
899	loan-than-tac-tu	Loạn Thần Tặc Tử
900	sieu-cap-dai-hot-du	Đại Hốt Du Siêu Cấp
901	tam-quoc-ngoai-chi	Ba Chí Nước Ngoài
902	huyet-huyen	Dây Cung Máu
904	kim-lien-biet-luc	Kim Liên Đừng Ghi
905	vi-toan-hoc-vien-abc	Học Viện Hơi Chua ABC
906	buc-xa	Bức Xạ
909	tang-minh	Táng Sáng
912	bac-duong	Bắc Đường
913	than-chau-cuong-lan	Sóng To Thần Châu
914	van-thien-khuynh	Vãn Trời Nghiêng
915	dai-tong-kim-thu-chi	Ngón Tay Vàng Đại Tống
917	phan-do	Kẻ Phản Bội
918	bien-hinh-kim-cuong-tap-dia-cau	Transformers Nện Địa Cầu
920	nhan-dao-thien-duong	Nhân Đạo Thiên Đường
922	dong-cung-chi-tu	Tù Cung Trẩu
923	so-thi-xuan-thu	Sở Thị Xuân Thu
924	toi-giai-dao-dien	Tối Giai Đạo Diễn
926	vinh-lich-dai-de	Vĩnh Lịch Đại Đế
927	1851-chi-vien-dong-phong-van	Viễn Đông 1851 Phong Vân
928	thiet-huyet-de-quoc	Đế Quốc Thiết Huyết
929	ngan-quan	Nhóm Hung
930	ma-vo-si	Ma Võ Sĩ
931	tap-do	Kẹt Đồ
932	trung-sinh-1998	Trùng Sinh 1998
933	trung-sinh-thanh-yeu	Trùng Sinh Thành Yêu
934	nga-vi-tru-vuong-chi-ngao-	Ta Vì Ngạo Khiếu Trụ Vương Phong Thần
936	thien-ha-tiet-do	Tiết Độ Thiên Hạ
938	ma-dap-thien-ha	Ngựa Đạp Thiên Hạ
943	hong-phan-quan	Phản Quân Đỏ
944	ma-vuong-nai-ba	Vú Em Ma Vương
945	vo-thuong-hoang-toa	Toà Hoàng Vô Thượng
948	dia-cau-ban-ban-canh-tan	Phiên Bản Địa Cầu Đổi Mới
950	do-thi-chi-hoan-kho-thien-tai	Hoàn Khố Đô Thị Thiên Tài
951	cuc-pham-tai-tuan	Tài Cực Phẩm Tuấn
952	ta-dao-bang-mon	Bàng Môn Tả Đạo
953	kiem-ma-di-gioi-luc	Kiếm Ma Thế Giới Khác Ghi
954	ma-hai	Xương Cốt Ma
955	dien-phuc-tieu-ngao-giang-ho	Lật Nhào Tiếu Ngạo Giang Hồ
957	thanh-than	Thành Thần
958	trung-toc	Trùng Tộc
959	duong-quang-la-li-da-vong	Ánh Nắng · Loli · Dã Vọng
960	cuu-chau-muc-van-luc	Cửu Châu Mục Vân Ghi
962	me-that-tai-nhat-luc-nhi-cuu	Lạc Hướng Tại 1629
965	nga-duong-am-duong-tien-sinh-	Vài Năm Kia Ta Làm Thầy Âm Dương
966	nb	NB
967	duy-nhat-nam-tinh-thich-cach-gia	Kẻ Đạt Chuẩn Nam Tính Duy Nhất
969	tinh-te-giang-ho	Giang Hồ Liên Sao
970	dan-chu	Đan Chu
972	hung-ba-thien-ha	Thiên Hạ Hùng Bá
973	thien-sinh-han-tin	Hàn Tín Trời Sinh
974	phuc-thien	Phục Thiên
975	mon-do	Môn Đồ
976	vong-du-chi-hon-tich-tai-	Game Online: Trà Trộn Tại Phòng Làm Việc Mỹ Nữ
978	doc-sam-thien-nhai	Độc Sấm Chân Trời
979	bien-than-tiem-quy-tac	Biến Thân Tiềm Quy Tắc
980	bien-than-tuc-xa	Biến Thân Ký Túc Xá
981	ky-dai-mao-hiem	Chờ Mong Mạo Hiểm
982	tham-uyen-chi-chu	Chúa Tể Vực Sâu
983	hac-am-de-quoc	Đế Quốc Hắc Ám
984	lo-nhan-dich-thi-giac	Thị Giác Của Người Qua Đường
985	that-dieu-ha-dich-ky-tich	Kỳ Tích Dưới Bảy Diệu
986	o-hop-chi-chung	Đám Ô Hợp
989	tuyet-trung-liet-diem-chi-trieu-	Triều Tiên Liệt Diễm Tuyết Trong 1951
991	phap-tuong-tien-do	Đường Tiên Pháp Tướng
993	y-dai-loi-bat-dien	Italy Không Mặt
994	linh-thuc	Linh Kiểu
995	than-ky-dich-dao-thai	Đào Thải Thần Kỳ
996	nam-tong-cam-y-ve	Nam Tống Cẩm Y Vệ
997	chien-chuy-40k-chi-vien-dong-	Warhammer 40K: Phong Bạo Viễn Đông
998	1908-dai-quan-phiet	1908 Quân Phiệt Lớn
999	mien-nguyet-ma-tinh-luc	Ngủ Tháng Tình Ma Ghi
1000	luyen-kim-chinh-thai-truyen-thuyet	Truyền Thuyết Shouta Luyện Kim
1001	ma-phap-am-linh	Ma Pháp Âm Linh
1003	vo-han-tu-tien	Vô Hạn Tu Tiên
1004	kien-tap-ma-phap-su-kien-van	Thực Tập Kiến Văn Ma Pháp Sư
1005	phi-mong-chi-sam	Rừng Rậm Mộng Đỏ Ửng
1006	thien-ha-chi-nhuoc-gia-dich-	Phản Kích Kẻ Yếu Thiên Hạ
1009	hac-am-tin-nguong	Hắc Ám Tín Ngưỡng
1010	tap-ket-chi-vien	Viên Tập Kết
1011	lanh-tang	Ướp Lạnh
1012	thai-duong-than-cung	Cung Thái Dương Thần
1014	phan-nghich-dich-lo-lo-tu-	Nhất Lelouch Phản Nghịch Tạp Binh Mạnh
1015	suu-than-tan-ky	Sưu Thần Mới Ký
1016	tong-vo-han-the-gioi-trung-	Theo Trở Về Thế Giới Vô Hạn Trong
1017	dong-phuong-vong-khuoc-luc	Phương Đông Quên Mất Ghi
1018	lam-binh-dau-gia-giai-tran-	Đến Người Đấu Binh Đều Hàng Ngũ Tại Trước
1020	ma-phap-thieu-nu-dong-nhan-	Phương Hướng Bất Đồng Đồng Nhân Ma Pháp Thiếu Nữ
1021	long-du-dia-ha-thanh-chi-	Dungeons & Dragons Chi Võ Tăng
1022	dai-ac-ma	Đại Ác Ma
1024	gia-huu-ho-tien-so-truong-thanh	Nhà Có Hồ Tiên Vừa Trưởng Thành
1025	ma-thu-thac-vi	Ma Thú —— Sai Chỗ
1028	quan-do	Đường Quan
1029	thinh-the-quan-thuong	Nghiệp Quan Thịnh Thế
1030	co-giap-buu-han	Bưu Giáp Cơ Hán
1031	than-tap	Thần Kẹt
1032	thien-tam-no	Thiên Tâm Giận
1033	de-quoc-dich-le-minh	Bình Minh Của Đế Quốc
1034	ha-dinh	Đỉnh Hạ
1036	thanh-dau-si-chi-thoi-xan-	Sáng Chói Thánh Đấu Sĩ Ngân Hà
1037	thuc-linh-chi-khac	Biết Thời Khắc Linh
1039	ky-si-phong-van	Phong Vân Kỵ Sĩ
1040	hon-tai-tam-quoc-duong-quan-phiet	Hỗn Ở Tam Quốc Đương Quân Phiệt
1041	nhat-bat-cuu-tam	Một Tám Chín Ba
